City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
699,Killybegs,IE,54.6333,-8.45,39.99,96,95,1.99,overcast clouds
700,Bekhtery,UA,46.251,32.2927,35.6,100,75,15.66,light rain
701,Deep River,CA,46.1001,-77.4995,19.4,79,90,4.61,overcast clouds
702,Sorong,ID,-0.8833,131.25,81.37,76,97,7.96,overcast clouds
703,Nayagarh,IN,20.1333,85.1,78.98,53,49,6.22,scattered clouds
704,Homer,US,59.6425,-151.5483,24.8,79,1,5.14,clear sky
705,Erattupetta,IN,9.7,76.7833,84.2,51,1,1.5,clear sky
706,Molteno,ZA,-31.3968,26.3625,62.65,88,100,4.85,light rain
707,Juegang,CN,32.3174,121.1855,52.0,62,0,9.93,clear sky
708,Lorengau,PG,-2.0226,147.2712,84.7,70,91,10.56,overcast clouds
709,Sobolevo,RU,54.4299,31.8996,29.57,97,100,16.28,light snow
710,Dingle,PH,10.9995,122.6711,82.47,78,99,11.25,overcast clouds
711,Tilichiki,RU,60.4667,166.1,-12.06,91,100,16.58,light snow
712,Haines Junction,CA,60.7522,-137.5108,-14.8,76,0,3.44,clear sky
713,Kota Belud,MY,6.351,116.4305,86.0,74,20,11.5,few clouds
714,Piacabucu,BR,-10.4056,-36.4344,75.88,84,97,8.88,overcast clouds
